sid,sname,avg_score
863764792,igcjrdngd,85.6666666666666667
808127701,fnhfugb,85.6666666666666667
882357245,pykzkjwv,85.6666666666666667
840482907,sqjuca,85.6666666666666667
836144343,bwtah,85.6666666666666667
819726480,rxnvgkbck,85.6666666666666667
801286812,abyyyeibo,85.6666666666666667
826794890,vqidgznm,85.6666666666666667
896483453,kzajtkpfx,85.6666666666666667
873767022,iteozlsqu,85.6666666666666667
800976200,veafw,85.6666666666666667
881374759,jasymqsma,85.6666666666666667
899679170,ujljlj,85.6666666666666667
879741756,yucmv,85.6666666666666667
854462714,ryagcbcs,85.6666666666666667
880035714,hvmiaeur,85.6666666666666667
809872461,zsbjwxgr,85.6666666666666667
806052489,lgyxdw,85.6666666666666667
867516078,niibwx,85.6666666666666667
818367635,iwcbhwpr,85.6666666666666667
879040846,geprha,85.6666666666666667
833987761,dprlstfh,85.6666666666666667
870980018,dlnuzgv,85.6666666666666667
818806759,oislpvipn,85.6666666666666667
885139859,jfubyf,85.6666666666666667
855384855,yrgmg,85.6666666666666667
831768696,dujlsa,85.6666666666666667
882111483,sxuwjtt,85.6666666666666667
891643166,swazzzmmr,85.6666666666666667
848320529,feqav,85.6666666666666667
845465508,eayzcbw,85.6666666666666667
854117017,wvgnm,85.6666666666666667
848346520,knizvt,85.6666666666666667
810634739,bhwevmup,85.6666666666666667
843051455,vralqfhs,85.6666666666666667
816603274,qsper,85.6666666666666667
801498509,fhozf,85.6666666666666667
879183299,mmvgygd,85.6666666666666667
896108750,gicpodzrk,85.6666666666666667
890348780,legnyite,85.6666666666666667
846692043,dhnodzoyh,85.6666666666666667
807938493,mxpwze,85.6666666666666667
841294501,ltrmovp,85.6666666666666667
863471851,cviyixs,85.6666666666666667
838716312,mfxuxjfyh,85.6666666666666667
850902613,juoqgzqc,85.6666666666666667
832122201,ouskcikao,85.6666666666666667
877309738,sgwaiul,85.6666666666666667
815804153,ckbskn,85.6666666666666667
815811920,czztryiu,85.6666666666666667
825376700,ocivxh,85.6666666666666667
884723964,uvlodsp,85.6666666666666667
865078792,gbgqlmc,85.6666666666666667
855978323,vtfgnpbzs,85.6666666666666667
840936579,eueorwu,85.6666666666666667
803525022,cdikuhh,85.6666666666666667
898448271,ebqqixg,85.6666666666666667
872341078,egtvlpe,85.6666666666666667
842114775,qbhjryoz,85.6666666666666667
870145847,kiyrbj,85.6666666666666667
860010595,svtrwwjls,85.6666666666666667
830555936,edptpqefd,85.6666666666666667
833124797,jawbx,85.6666666666666667
842876935,qefuoofl,85.6666666666666667
891876150,lvjoa,85.6666666666666667
833787132,dtgpkurge,85.6666666666666667
887213909,yzoynevc,85.6666666666666667
893787397,irgyfxes,85.6666666666666667
883831386,vphwa,85.6666666666666667
822299418,snsktbuqv,85.6666666666666667
868563280,odbqm,85.6666666666666667
812134815,iifuvfn,85.6666666666666667
835013018,bngfvd,85.6666666666666667
892653381,cxjru,85.6666666666666667
857821084,clnzfc,85.6666666666666667
839058542,akutb,85.6666666666666667
849857402,xkshkbq,85.6666666666666667
846925397,vbrmnnt,85.6666666666666667
893496663,hfzhehhng,85.6666666666666667
895397198,iotyuwak,85.6666666666666667
868352475,hlucis,85.6666666666666667
888442976,llxlclw,85.6666666666666667
874648713,tjkhg,85.6666666666666667
864749315,fzsyajac,85.6666666666666667
839508332,cyuty,85.6666666666666667
869598520,bmxxxk,85.6666666666666667
823674600,lelskzuij,85.6666666666666667
888404064,pwamkgpm,85.6666666666666667
850879059,axzmmaaz,85.6666666666666667
869420800,kcypuew,85.6666666666666667
812595057,gbkitbou,85.6666666666666667
872700984,invadg,85.6666666666666667
839403341,jfpqciu,85.6666666666666667
803959294,ykfvut,85.6666666666666667
834618422,nctav,85.6666666666666667
885427074,pvdfpvvzh,85.6666666666666667
882985703,dsabpql,85.6666666666666667
830639777,iytyqbpy,85.6666666666666667
862234275,xdqks,85.6666666666666667
851542873,vqhrulz,85.6666666666666667
819780160,mhjuugoxo,85.6666666666666667
830795580,emygoyw,85.6666666666666667
846135121,ymigaj,85.6666666666666667
810207589,sierrl,85.6666666666666667
875465882,jvyjiy,85.6666666666666667
822703827,diuenlqd,85.6666666666666667
837631609,uxghlafiz,85.6666666666666667
861065643,tqijzie,85.6666666666666667
804744787,mygllh,85.6666666666666667
819541589,bvpgmnc,85.6666666666666667
857070299,ogzqgsrnu,85.6666666666666667
846933095,rlssob,85.6666666666666667
802570855,opyeuufbs,85.6666666666666667
893565698,fxjmrwn,85.6666666666666667
884553906,yfomy,85.6666666666666667
875955919,xkgxqzem,85.6666666666666667
859118391,ubntuna,85.6000000000000000
876496306,zmyii,85.6000000000000000
837731413,hkibtkjek,85.6000000000000000
884087076,nsqpqy,85.6000000000000000
897730568,ulynbrkuh,85.6000000000000000
819844441,hzuyxuuro,85.6000000000000000
885447655,nhwpteq,85.6000000000000000
812155198,rhlbe,85.6000000000000000
829442509,qgwoy,85.6000000000000000
829392071,bkrfuvs,85.6000000000000000
889728658,xcmtdhidb,85.6000000000000000
871307310,evuux,85.6000000000000000
855738309,vnzrv,85.6000000000000000
859603860,kaqkhyx,85.6000000000000000
879007237,xvhkd,85.6000000000000000
818737227,gfvgaeq,85.6000000000000000
829471253,fpnhf,85.6000000000000000
840502391,sqszrh,85.6000000000000000
867705350,retiaq,85.6000000000000000
821002185,uohtfg,85.6000000000000000
862858144,seydiglr,85.6000000000000000
849300692,jpqczjvll,85.6000000000000000
856540317,imkgqnurn,85.6000000000000000
801860077,yuhjse,85.6000000000000000
858956967,fuyruo,85.6000000000000000
804098203,pxbdcdxs,85.6000000000000000
843062792,vacvzxq,85.6000000000000000
842358433,hopsgr,85.6000000000000000
838322588,xxngxwcv,85.6000000000000000
827359683,lyeut,85.6000000000000000
833266277,hrhce,85.6000000000000000
853915597,sdksy,85.6000000000000000
802850488,jwngg,85.6000000000000000
828217115,yqxznppou,85.6000000000000000
892906712,uwseijni,85.6000000000000000
883565121,zhwmraah,85.6000000000000000
802645375,wlgxmgikh,85.6000000000000000
839805330,ignynw,85.6000000000000000
820484989,ssuqyrww,85.6000000000000000
852370649,wmpee,85.6000000000000000
890441155,yoqgiqoq,85.6000000000000000
889905352,igbbmkroz,85.6000000000000000
802653846,spvdtg,85.6000000000000000
878995952,ejqnayud,85.6000000000000000
816531815,voiojtexn,85.6000000000000000
864761941,jfmqh,85.6000000000000000
859164164,dkelwzp,85.6000000000000000
855147681,ebtdzohlj,85.6000000000000000
859132554,bujknpcxk,85.6000000000000000
825863739,wmaogeax,85.5000000000000000
870506236,kmmwccmi,85.5000000000000000
879072518,uzjxeab,85.5000000000000000
857114991,wvfpt,85.5000000000000000
833358326,tkpcgs,85.5000000000000000
809069843,rydhpdpt,85.5000000000000000
892647883,kvcfnutbx,85.5000000000000000
846885994,qemvp,85.5000000000000000
803683463,ctlzo,85.5000000000000000
884627365,ndmqppovb,85.5000000000000000
806562798,rtugmmy,85.5000000000000000
804600850,pnarvxr,85.5000000000000000
812130746,shzlte,85.5000000000000000
869342543,hvpmkkk,85.5000000000000000
878439606,difzlgnol,85.5000000000000000
877442899,hzwyk,85.5000000000000000
809648752,abcwsjyc,85.5000000000000000
870117862,nkptajx,85.5000000000000000
887508740,jtsbmr,85.5000000000000000
822488664,tuczhlqm,85.5000000000000000
887029045,arkkv,85.5000000000000000
843711688,cyhvnzpv,85.5000000000000000
807112213,yqefwdbki,85.5000000000000000
895942410,hxqvgjtez,85.5000000000000000
885327035,niwpss,85.5000000000000000
884566646,lyqnafs,85.5000000000000000
853104421,dwmtkb,85.5000000000000000
833692381,jfhdz,85.5000000000000000
869045342,iaelqkjl,85.5000000000000000
801988431,bdkwm,85.5000000000000000
865430594,hwbvxpa,85.5000000000000000
802523162,pcyubcxk,85.5000000000000000
850324227,pqintroc,85.5000000000000000
836880948,rixph,85.5000000000000000
884275183,qebnf,85.5000000000000000
827159046,auswngket,85.5000000000000000
816417565,dqwkgfho,85.5000000000000000
879191399,fhrgkfpql,85.5000000000000000
823309746,qkyta,85.5000000000000000
898440178,preurpi,85.5000000000000000
844026270,uohfnmfg,85.5000000000000000
866734192,erqotbjog,85.5000000000000000
899566826,vzjdrsiz,85.5000000000000000
836633721,cakifxg,85.5000000000000000
855186369,tmhzppftr,85.5000000000000000
853326742,exqah,85.5000000000000000
829138822,jyrwtk,85.5000000000000000
876713495,qsfzjuh,85.5000000000000000
872884511,ywsitp,85.5000000000000000
805679758,rjffllq,85.5000000000000000
869381215,yssuce,85.5000000000000000
836168070,ntdjaqy,85.5000000000000000
874949103,scdkfpvdm,85.5000000000000000
870450296,yediohlw,85.5000000000000000
860755024,xhtwjhbbz,85.5000000000000000
838609970,trcvwxqiz,85.5000000000000000
859400821,clauf,85.5000000000000000
818418568,solielp,85.5000000000000000
862668311,pguhogiqw,85.5000000000000000
874607242,wuyfzwex,85.5000000000000000
816933526,cridgyafq,85.5000000000000000
856211555,rmqezwg,85.5000000000000000
803301473,xjghtmx,85.5000000000000000
837141871,kqtrkjy,85.5000000000000000
896599458,amidfqaxj,85.5000000000000000
820913589,vitei,85.5000000000000000
898379189,pfvbvzl,85.5000000000000000
869829124,efjqfg,85.5000000000000000
843977722,dhalyzbk,85.5000000000000000
884681128,yuyzide,85.5000000000000000
875702703,uyybuyalw,85.5000000000000000
834570197,otojwbw,85.5000000000000000
822532765,cwtvqzwry,85.5000000000000000
861100057,dtrliovl,85.5000000000000000
814486881,wwtdtyg,85.5000000000000000
859290522,ivxfpf,85.5000000000000000
807098000,msrukbn,85.5000000000000000
832097548,hfsxrcbbn,85.5000000000000000
891887931,jsquawebp,85.5000000000000000
840946556,rnnlgkghc,85.5000000000000000
815192534,souvx,85.5000000000000000
800334487,bgvch,85.5000000000000000
855615085,nvemyp,85.5000000000000000
829242197,toodyvgjw,85.5000000000000000
891994440,tgicgwfp,85.5000000000000000
824838390,pjrwj,85.5000000000000000
853104719,jgmriif,85.5000000000000000
842084608,hmwcunhg,85.5000000000000000
899563946,rqnmmmnk,85.5000000000000000
862220214,ueqcsi,85.5000000000000000
829611547,hasfvna,85.5000000000000000
804554869,zhsxbofb,85.5000000000000000
845269294,jedgzlb,85.5000000000000000
806028012,uluxcwme,85.5000000000000000
874043829,ivfhxb,85.5000000000000000
869516572,iuhzrcqso,85.5000000000000000
896570584,ngtkuj,85.5000000000000000
844324481,cbiblgpgh,85.5000000000000000
858725787,krhxqro,85.5000000000000000
878274386,jdesaj,85.5000000000000000
856861443,pemtykpmp,85.5000000000000000
820412541,wqqsiwe,85.5000000000000000
857186156,wrtuy,85.5000000000000000
822709058,pvpzfq,85.5000000000000000
844319415,chluvigdt,85.5000000000000000
810070836,zkanrz,85.5000000000000000
819788721,xqctafngk,85.5000000000000000
888806723,jnkhana,85.5000000000000000
814034804,qnyfnl,85.5000000000000000
875280175,rqmutjyb,85.5000000000000000
857929875,egessrdm,85.5000000000000000
831220661,fsdam,85.5000000000000000
870379151,iqiosv,85.5000000000000000
825718108,juvxer,85.5000000000000000
870961788,qmqgi,85.5000000000000000
858667694,wmmsp,85.5000000000000000
872191543,nhczieh,85.5000000000000000
834939682,ncore,85.5000000000000000
871121683,solldj,85.5000000000000000
877042953,faree,85.5000000000000000
831100460,lciosyh,85.5000000000000000
801835323,yzzheytn,85.5000000000000000
819985587,cqynhzxa,85.5000000000000000
851071523,mlgpg,85.5000000000000000
803535227,xljkf,85.5000000000000000
858938984,hennws,85.5000000000000000
831856789,kuignb,85.5000000000000000
865234050,iqpuo,85.5000000000000000
859204555,ndapnbyj,85.5000000000000000
821976386,lmnrgkpyc,85.5000000000000000
839132067,thgthh,85.5000000000000000
844677052,svzwiionx,85.5000000000000000
890593507,srmcbsp,85.5000000000000000
886587319,zjgvkyi,85.5000000000000000
898641444,glukdb,85.5000000000000000
805393603,jxrrj,85.5000000000000000
801280911,saoysegh,85.5000000000000000
893939010,ofgma,85.5000000000000000
886270145,qfdhz,85.5000000000000000
862261838,nioeqzh,85.5000000000000000
810667944,xbsroe,85.5000000000000000
818922154,jwfysaonx,85.5000000000000000
851400593,kvchcxx,85.5000000000000000
852971078,jrfeu,85.5000000000000000
807695842,zjzriqhge,85.5000000000000000
866535858,phrje,85.5000000000000000
819559192,smbqtvc,85.5000000000000000
894352121,diiidbxhe,85.5000000000000000
899672938,pzqdxscis,85.5000000000000000
887607461,kmjglrpo,85.5000000000000000
854961814,rdmznw,85.5000000000000000
845903542,mbpasv,85.5000000000000000
852727399,chqsioj,85.5000000000000000
855852838,qljykypt,85.5000000000000000
804466529,ppycxr,85.5000000000000000
837447625,mhnyxk,85.5000000000000000
802504364,ililhkc,85.5000000000000000
812929221,kkyuspeu,85.5000000000000000
824169974,mpoquadim,85.5000000000000000
884731136,gimkyzp,85.5000000000000000
828191610,zslyomrp,85.5000000000000000
869981388,cncscu,85.5000000000000000
884198743,xfplaenx,85.5000000000000000
887905566,eptel,85.5000000000000000
815892567,prniddovu,85.5000000000000000
801001217,psxofkrxf,85.5000000000000000
872124854,jqvxfe,85.5000000000000000
860639611,ljsxjwd,85.5000000000000000
862149787,onqwcldf,85.5000000000000000
871685375,ziqsk,85.5000000000000000
892778640,vqobefix,85.5000000000000000
835909714,caquvx,85.5000000000000000
864078878,nbqsnxx,85.5000000000000000
815356943,wkkgp,85.5000000000000000
847695488,jkqfmzv,85.5000000000000000
833919683,oscxp,85.5000000000000000
866678861,mdznax,85.5000000000000000
893442074,zrxfxb,85.5000000000000000
800782664,iaqtfzc,85.5000000000000000
802342400,oiloti,85.5000000000000000
885603473,ydpqukmm,85.5000000000000000
878152245,wkopf,85.5000000000000000
851247358,tsqdqze,85.5000000000000000
811463324,gtgzu,85.5000000000000000
804411223,dkrrudrvc,85.5000000000000000
813505203,bukohxg,85.5000000000000000
807635420,rgitzisu,85.5000000000000000
868567927,pzinq,85.5000000000000000
856430201,cvhilvxd,85.5000000000000000
834355733,slecxjpd,85.5000000000000000
808192414,lexqwe,85.5000000000000000
873197601,vztlzqbh,85.5000000000000000
816310986,rkgully,85.5000000000000000
888994323,igmwsjbr,85.5000000000000000
884716489,sczvtm,85.5000000000000000
822348874,rqopyi,85.5000000000000000
847377954,qytit,85.5000000000000000
878934601,hkhsb,85.5000000000000000
828001648,rjcbq,85.5000000000000000
878524538,dwxrk,85.5000000000000000
803897045,bhoskct,85.5000000000000000
866426473,mfkqy,85.5000000000000000
833807167,sctchbpf,85.5000000000000000
833338709,kgfpfs,85.5000000000000000
840379351,blfsm,85.5000000000000000
893910553,flxatpm,85.5000000000000000
856007191,dhidj,85.5000000000000000
851013918,mwajdzw,85.5000000000000000
891780857,lbjxe,85.5000000000000000
896532214,vpsqqmr,85.5000000000000000
821062909,brjgcv,85.5000000000000000
874478211,vosdul,85.5000000000000000
803204607,wnljqzep,85.5000000000000000
880536204,ytfcltep,85.5000000000000000
801989648,ccnhkzfo,85.5000000000000000
860306869,fjlmdxw,85.5000000000000000
810144751,frseeeok,85.5000000000000000
818813053,omfqqyjdn,85.5000000000000000
871580648,uvyqbj,85.5000000000000000
893150783,yxbzbd,85.5000000000000000
847075616,scuyd,85.5000000000000000
852135593,jsiiuutq,85.5000000000000000
866501710,nxdydgxfd,85.5000000000000000
871649182,rtlux,85.5000000000000000
849499218,rlxkhqr,85.5000000000000000
874856987,bcqda,85.5000000000000000
858991579,qziqpks,85.5000000000000000
831507838,ahlbcfbqy,85.5000000000000000
852564206,izytl,85.5000000000000000
875822407,ybpacubf,85.5000000000000000
804928570,fmviofi,85.5000000000000000
851407010,izogr,85.5000000000000000
810533913,tkskdhvr,85.5000000000000000
850684799,ffdazu,85.5000000000000000
817392626,sjlrro,85.5000000000000000
826171182,yptyfabh,85.5000000000000000
853861011,rpahoyts,85.5000000000000000
839119423,fievol,85.5000000000000000
891428298,lbzpudnj,85.5000000000000000
823971574,rixdlsnmv,85.5000000000000000
836656891,obappaszk,85.5000000000000000
830904311,clfwhrx,85.5000000000000000
872940293,qwhtbnf,85.5000000000000000
847271932,xsydl,85.5000000000000000
816947592,utcbpnl,85.5000000000000000
893565217,rhpujkq,85.5000000000000000
888720133,eyszsyxcv,85.5000000000000000
897343809,rdncsxxnq,85.5000000000000000
862539765,cfmysdz,85.5000000000000000
805989210,hjdhmxjum,85.5000000000000000
844791092,irngfwgnt,85.5000000000000000
866473537,hxpqex,85.5000000000000000
840370363,qxkjauml,85.5000000000000000
841918558,biewx,85.5000000000000000
885068581,femfdkb,85.5000000000000000
832136651,shifduyt,85.5000000000000000
895214485,iyaxy,85.5000000000000000
814123929,oulhd,85.5000000000000000
810167293,nxvnuujtd,85.5000000000000000
861711231,ykhnunf,85.5000000000000000
894708537,ddbxu,85.5000000000000000
817730435,pccuzxhfo,85.5000000000000000
883102045,yrceq,85.5000000000000000
875421915,mtahqhdql,85.5000000000000000
837500716,zhedceav,85.5000000000000000
883406094,pigknk,85.5000000000000000
866960769,wwmcnuber,85.5000000000000000
813577853,nagirkp,85.5000000000000000
873006838,dqypm,85.5000000000000000
884076203,nhfyn,85.5000000000000000
805200371,ainsmjdjr,85.5000000000000000
813809856,xipphnu,85.5000000000000000
879820431,gktox,85.5000000000000000
870325754,ianwdaq,85.5000000000000000
880690961,oibpkjzyj,85.5000000000000000
887379596,xyeybpkoz,85.5000000000000000
807917112,yzafrzx,85.5000000000000000
810635138,ejwzqi,85.5000000000000000
872770547,ybkfiby,85.5000000000000000
815812397,xlpwtomjw,85.5000000000000000
872649568,srkyfv,85.5000000000000000
811556555,sovnx,85.5000000000000000
802578357,llmqd,85.5000000000000000
813838554,tjaeturn,85.5000000000000000
891119434,xxajqx,85.5000000000000000
800569575,cvshoad,85.5000000000000000
868139488,bfrrocr,85.5000000000000000
824026826,xbleh,85.5000000000000000
885001217,uozinhqh,85.5000000000000000
864764222,slcaqk,85.5000000000000000
894848660,hrrck,85.5000000000000000
859087630,qujfxu,85.5000000000000000
861372631,fbywyqfa,85.5000000000000000
806182365,ivpank,85.5000000000000000
821543158,jxeljvd,85.5000000000000000
825989460,ykuehemio,85.5000000000000000
868354648,ftlnozypl,85.5000000000000000
881197191,xdkwa,85.5000000000000000
870227145,grkdvrvey,85.5000000000000000
889128517,sqhkc,85.5000000000000000
852458032,tjuwmcnzz,85.5000000000000000
896559084,wpvmrxs,85.5000000000000000
810512713,oxone,85.5000000000000000
814357789,rvaulrj,85.5000000000000000
853592744,jjgby,85.5000000000000000
827648517,nsptdnyvf,85.5000000000000000
874431987,jysquuma,85.5000000000000000
844689501,imfpgnjx,85.5000000000000000
809960938,vkedrxwyo,85.5000000000000000
854229169,fqlxqcuv,85.5000000000000000
835875725,ydjtza,85.5000000000000000
887042670,cldnefnrv,85.5000000000000000
834169839,uiathpazu,85.5000000000000000
886352937,qudmic,85.5000000000000000
898008589,irrqtx,85.5000000000000000
818732891,kpdgntqo,85.5000000000000000
884688515,mrfjeoyk,85.5000000000000000
815904522,cmsuw,85.5000000000000000
809476873,qtkjxxt,85.5000000000000000
803614968,jnxddw,85.5000000000000000
805667836,lstajahh,85.5000000000000000
881578875,iphox,85.5000000000000000
871717347,qldpb,85.5000000000000000
823796016,xgjhumx,85.5000000000000000
875797679,rhneiwa,85.5000000000000000
859691794,zjdsxu,85.5000000000000000
823130459,jpvfaj,85.5000000000000000
847742816,cjkmwsu,85.5000000000000000
889077398,qqmirjj,85.5000000000000000
804302012,mgcbd,85.5000000000000000
855038350,pyboipdpj,85.5000000000000000
857906854,tkehekl,85.5000000000000000
847043759,msfdvw,85.5000000000000000
831196388,qacpioy,85.5000000000000000
834941634,mrwdnhoij,85.5000000000000000
804809916,godyjiznr,85.5000000000000000
873661081,budxtp,85.5000000000000000
893299792,fcipf,85.5000000000000000
842413925,tmirr,85.5000000000000000
891397390,sasnk,85.5000000000000000
860801406,ykpogqkz,85.5000000000000000
804548634,qhlslzpk,85.5000000000000000
820918688,oyqzgzon,85.5000000000000000
862092142,jgkffav,85.5000000000000000
877415800,bmgdhdkq,85.5000000000000000
821946095,csnqzxcc,85.5000000000000000
842863956,nkgpcium,85.5000000000000000
897167220,oltlh,85.5000000000000000
830707579,kuqazver,85.5000000000000000
896523853,wjevnmo,85.5000000000000000
857952368,qwfccz,85.5000000000000000
833609492,zqbqnvoc,85.5000000000000000
815371425,mlova,85.5000000000000000
877345857,ikyoejwd,85.5000000000000000
873887734,mltamknm,85.5000000000000000
862604715,xgfcyhn,85.5000000000000000
899858886,dpokbuk,85.5000000000000000
866564864,tqlpmd,85.5000000000000000
817509345,hedky,85.5000000000000000
804359769,qucekeo,85.5000000000000000
893138067,bjdoz,85.5000000000000000
823988707,xtzufs,85.5000000000000000
805731754,pmyolfj,85.5000000000000000
886622640,yxoeqmk,85.5000000000000000
820034587,bymkl,85.5000000000000000
847545716,clprk,85.5000000000000000
877023923,gusyajv,85.5000000000000000
813147756,ylqarimbg,85.5000000000000000
803801411,guxlq,85.5000000000000000
845753412,epfbjn,85.5000000000000000
827125837,bavvfe,85.5000000000000000
890597627,jqnezir,85.5000000000000000
860706022,dsjapy,85.5000000000000000
892650477,trouk,85.5000000000000000
842085060,patafijzk,85.5000000000000000
894782922,ckimtalg,85.5000000000000000
836773968,fxhrnxzgf,85.5000000000000000
872919797,zhzmwa,85.5000000000000000
876881539,yajunqmjn,85.5000000000000000
889409049,vkwugd,85.5000000000000000
855821383,pwmgih,85.5000000000000000
834483918,azhcvtbr,85.5000000000000000
862204016,kgtzusxo,85.5000000000000000
812002753,jleba,85.5000000000000000
819114924,pvoesybj,85.5000000000000000
805879428,pgqsozdn,85.5000000000000000
810247188,tcaluwb,85.5000000000000000
840675345,tidoe,85.5000000000000000
800787422,mgxra,85.5000000000000000
889549607,xsgdibeg,85.5000000000000000
817534387,lkuhqn,85.5000000000000000
835114590,owsdwafll,85.5000000000000000
853344487,icehy,85.5000000000000000
862865039,lcoycg,85.5000000000000000
887318243,yvqniab,85.5000000000000000
863775940,ahbccacds,85.5000000000000000
853192117,qeoqbhpt,85.5000000000000000
866416757,yjcyjj,85.5000000000000000
832199679,aqklj,85.5000000000000000
874490964,zhvcdh,85.5000000000000000
838767906,rpcixfy,85.5000000000000000
801608086,kjezt,85.5000000000000000
825823542,xherqcqtv,85.5000000000000000
807559784,bnvcd,85.5000000000000000
812485623,iddrmj,85.5000000000000000
826078351,dbqogvwly,85.5000000000000000
896328362,jvvxj,85.5000000000000000
824108006,nvmwi,85.5000000000000000
813426725,djnbmbq,85.5000000000000000
815120012,ddjlow,85.5000000000000000
854994696,dpsie,85.5000000000000000
862669616,bcxebshdd,85.5000000000000000
880620948,ubdci,85.5000000000000000
874073914,hahjeiyp,85.5000000000000000
874300314,colgk,85.5000000000000000
869395282,abrupv,85.5000000000000000
886244199,oezup,85.5000000000000000
805316401,bohilt,85.4000000000000000
817182389,xlxwakd,85.4000000000000000
876745940,gofsqwvl,85.4000000000000000
862538250,vrxvn,85.4000000000000000
802554199,wlplk,85.4000000000000000
841760791,wwrzzlmfl,85.4000000000000000
849212001,vovbldkah,85.4000000000000000
859969106,bvkemozhi,85.4000000000000000
823872547,pfjcktj,85.4000000000000000
820954212,gfggphne,85.4000000000000000
831723001,nwrvfisze,85.4000000000000000
820545390,ddpegadid,85.4000000000000000
877098750,jinnm,85.4000000000000000
861698795,inwvnff,85.4000000000000000
811060940,upvwt,85.4000000000000000
830939182,rwkhobap,85.4000000000000000
853945002,bvcef,85.4000000000000000
888665606,sbazcvgpo,85.4000000000000000
858954291,esauuzhcz,85.4000000000000000
879717234,ablhocpv,85.4000000000000000
807107164,mpzjhr,85.4000000000000000
898820760,dcliwfcoo,85.4000000000000000
823955318,iyculma,85.4000000000000000
820315594,brgin,85.4000000000000000
862674780,odnuex,85.4000000000000000
802667235,xxenby,85.4000000000000000
893229189,odeehty,85.4000000000000000
838701139,ogerhw,85.4000000000000000
879673213,ddjndmttc,85.4000000000000000
846709458,qwtmj,85.4000000000000000
839707887,huapglr,85.4000000000000000
882197406,xtzygrcvp,85.4000000000000000
833246155,chvirlba,85.4000000000000000
883848331,jmakk,85.4000000000000000
815339837,gtuwarb,85.4000000000000000
808941424,gcmyol,85.4000000000000000
859593748,icugy,85.4000000000000000
899849125,imevfeh,85.4000000000000000
884121284,mrhoewgr,85.4000000000000000
850557546,dvkntr,85.4000000000000000
893533839,pduqyar,85.4000000000000000
891348648,zsprlzrhx,85.4000000000000000
888744838,kkjzcdg,85.4000000000000000
827896842,hcvtyoo,85.4000000000000000
861895896,pouwi,85.4000000000000000
888443751,flgptx,85.4000000000000000
818921465,ohvmjs,85.4000000000000000
811599630,tlkfwbrfd,85.4000000000000000
824865965,bfavdk,85.4000000000000000
864078317,ghbhkebxw,85.4000000000000000
839500666,fgihrdssd,85.4000000000000000
888035900,onpykdcy,85.4000000000000000
827484380,tidvsu,85.4000000000000000
895364704,yjcnvntl,85.4000000000000000
810946635,stqwqpnay,85.4000000000000000
828291570,zgfufgich,85.4000000000000000
845917659,vynrqndqv,85.4000000000000000
829104807,ewydvuqj,85.4000000000000000
838993591,wrikxuig,85.4000000000000000
845823148,upllvxf,85.4000000000000000
823968434,wnphxemw,85.4000000000000000
818705528,urhyrn,85.4000000000000000
881115043,vjluoznc,85.4000000000000000
864900513,drfbzzp,85.4000000000000000
870534555,bmyvtckvm,85.4000000000000000
824243734,ceima,85.4000000000000000
839954115,phqptsezr,85.4000000000000000
850055314,rdnahkyat,85.4000000000000000
824667287,ncfzt,85.4000000000000000
802464288,upgqoxx,85.4000000000000000
804271462,lxxtqdxug,85.3333333333333333
854655796,jwtnzfp,85.3333333333333333
823236671,gexzjd,85.3333333333333333
811914361,abtnjbmro,85.3333333333333333
895616505,ulhaviqdp,85.3333333333333333
862836176,erhgr,85.3333333333333333
823122382,oqtkduubo,85.3333333333333333
833906856,xhvseg,85.3333333333333333
819344785,lscykjpa,85.3333333333333333
854159232,nyjjnsjho,85.3333333333333333
858399567,kxkbk,85.3333333333333333
808120928,htcdalnpf,85.3333333333333333
876058128,ohhhap,85.3333333333333333
877726779,zzvgpo,85.3333333333333333
896239011,dazhdjus,85.3333333333333333
880018013,iyxkpiq,85.3333333333333333
897851952,botpqvpbw,85.3333333333333333
845333359,snwvh,85.3333333333333333
824449442,dyuqjnom,85.3333333333333333
821405153,peqjq,85.3333333333333333
860801435,hwjtyrwr,85.3333333333333333
869909601,wqexa,85.3333333333333333
816598047,jdkcm,85.3333333333333333
877703020,gfocpbkwc,85.3333333333333333
801485938,iazkic,85.3333333333333333
875351012,tuzlpj,85.3333333333333333
869702540,tomkz,85.3333333333333333
830459166,qrbgnjrdh,85.3333333333333333
820836632,dkwpx,85.3333333333333333
899110617,uxtwieic,85.3333333333333333
818874727,xttjd,85.3333333333333333
854046024,pkolh,85.3333333333333333
857882279,jxblhdxrz,85.3333333333333333
862481897,krhwnb,85.3333333333333333
850284034,cuvlft,85.3333333333333333
892216199,xyqvnygb,85.3333333333333333
836383031,qpdtukoay,85.3333333333333333
860952294,ehlyj,85.3333333333333333
813881481,qbgoxcsb,85.3333333333333333
825087141,ibfevsfq,85.3333333333333333
858287990,oxgnw,85.3333333333333333
842639369,nzufkxgr,85.3333333333333333
805968592,pggax,85.3333333333333333
836178612,pgmsi,85.3333333333333333
880549133,ckpjxdwm,85.3333333333333333
848322258,parxggch,85.3333333333333333
898243992,amlqhiea,85.3333333333333333
826660034,mifexbkb,85.3333333333333333
845351559,umckily,85.3333333333333333
850973424,tflrh,85.3333333333333333
878072703,zoukjtcj,85.3333333333333333
892922015,xfsact,85.3333333333333333
890753127,esswmljbu,85.3333333333333333
819116145,twlbh,85.3333333333333333
819193240,ejmslxzf,85.3333333333333333
858413811,lcazqf,85.3333333333333333
830170748,paxspwx,85.3333333333333333
839249809,ieffg,85.3333333333333333
